sn	probe	stand	cond	block_c	trial_c	key_press	Desired	correct	rt	ses	lang	dKey
4999_4058	4	5	CH1_Eng	5	110	68	68	YES	456	2	english	low
4999_4058	8	5	CH1_Eng	5	111	75	75	YES	479	2	english	low
4999_4058	7	5	CH1_Eng	5	112	75	75	YES	400	2	english	low
4999_4058	9	5	CH1_Eng	5	113	75	75	YES	353	2	english	low
4999_4058	4	5	CH1_Eng	5	114	75	68	NO	312	2	english	low
4999_4058	3	5	CH1_Eng	5	115	68	68	YES	400	2	english	low
4999_4058	2	5	CH1_Eng	5	116	68	68	YES	320	2	english	low
4999_4058	2	5	CH1_Eng	5	117	68	68	YES	304	2	english	low
4999_4058	9	5	CH1_Eng	5	118	75	75	YES	368	2	english	low
4999_4058	6	5	CH1_Eng	5	119	75	75	YES	461	2	english	low
4999_4058	9	5	CH1_Eng	5	120	75	75	YES	392	2	english	low
7593_4064	7	5	CH1_Eng	1	1	75	75	YES	889	2	english	low
7593_4064	9	5	CH1_Eng	1	2	75	75	YES	462	2	english	low
7593_4064	6	5	CH1_Eng	1	3	75	75	YES	1010	2	english	low
7593_4064	4	5	CH1_Eng	1	4	68	68	YES	635	2	english	low
7593_4064	3	5	CH1_Eng	1	5	68	68	YES	656	2	english	low
7593_4064	8	5	CH1_Eng	1	6	75	75	YES	448	2	english	low
7593_4064	2	5	CH1_Eng	1	7	68	68	YES	396	2	english	low
7593_4064	1	5	CH1_Eng	1	8	68	68	YES	435	2	english	low
7593_4064	1	5	CH1_Eng	2	1	68	68	YES	465	2	english	low
7593_4064	6	5	CH1_Eng	2	2	75	75	YES	598	2	english	low
7593_4064	8	5	CH1_Eng	2	3	75	75	YES	565	2	english	low
7593_4064	9	5	CH1_Eng	2	4	75	75	YES	424	2	english	low
7593_4064	7	5	CH1_Eng	2	5	75	75	YES	362	2	english	low
7593_4064	2	5	CH1_Eng	2	6	68	68	YES	416	2	english	low
7593_4064	8	5	CH1_Eng	2	7	75	75	YES	464	2	english	low
7593_4064	7	5	CH1_Eng	2	8	75	75	YES	479	2	english	low
7593_4064	9	5	CH1_Eng	2	9	75	75	YES	487	2	english	low
7593_4064	8	5	CH1_Eng	2	10	75	75	YES	425	2	english	low
7593_4064	2	5	CH1_Eng	2	11	68	68	YES	480	2	english	low
7593_4064	6	5	CH1_Eng	2	12	75	75	YES	666	2	english	low
7593_4064	2	5	CH1_Eng	2	13	68	68	YES	521	2	english	low
7593_4064	8	5	CH1_Eng	2	14	75	75	YES	515	2	english	low
7593_4064	9	5	CH1_Eng	2	15	75	75	YES	541	2	english	low
7593_4064	8	5	CH1_Eng	2	16	75	75	YES	612	2	english	low
7593_4064	3	5	CH1_Eng	2	17	68	68	YES	527	2	english	low
7593_4064	7	5	CH1_Eng	2	18	75	75	YES	538	2	english	low
7593_4064	9	5	CH1_Eng	2	19	75	75	YES	469	2	english	low
7593_4064	9	5	CH1_Eng	2	20	75	75	YES	584	2	english	low
7593_4064	3	5	CH1_Eng	2	21	68	68	YES	1185	2	english	low
7593_4064	1	5	CH1_Eng	2	22	68	68	YES	513	2	english	low
7593_4064	8	5	CH1_Eng	2	23	75	75	YES	607	2	english	low
7593_4064	9	5	CH1_Eng	2	24	75	75	YES	708	2	english	low
7593_4064	7	5	CH1_Eng	2	25	75	75	YES	425	2	english	low
7593_4064	9	5	CH1_Eng	2	26	75	75	YES	465	2	english	low
7593_4064	1	5	CH1_Eng	2	27	68	68	YES	448	2	english	low
7593_4064	6	5	CH1_Eng	2	28	68	75	NO	746	2	english	low
7593_4064	7	5	CH1_Eng	2	29	75	75	YES	567	2	english	low
7593_4064	1	5	CH1_Eng	2	30	68	68	YES	512	2	english	low
7593_4064	7	5	CH1_Eng	2	31	75	75	YES	385	2	english	low
7593_4064	3	5	CH1_Eng	2	32	68	68	YES	719	2	english	low
7593_4064	9	5	CH1_Eng	2	33	75	75	YES	504	2	english	low
7593_4064	4	5	CH1_Eng	2	34	68	68	YES	432	2	english	low
7593_4064	7	5	CH1_Eng	2	35	75	75	YES	536	2	english	low
7593_4064	4	5	CH1_Eng	2	36	68	68	YES	425	2	english	low
7593_4064	6	5	CH1_Eng	2	37	75	75	YES	464	2	english	low
7593_4064	9	5	CH1_Eng	2	38	75	75	YES	577	2	english	low
7593_4064	4	5	CH1_Eng	2	39	68	68	YES	592	2	english	low
7593_4064	1	5	CH1_Eng	2	40	68	68	YES	441	2	english	low
7593_4064	3	5	CH1_Eng	2	41	68	68	YES	544	2	english	low
7593_4064	6	5	CH1_Eng	2	42	75	75	YES	479	2	english	low
7593_4064	8	5	CH1_Eng	2	43	75	75	YES	529	2	english	low
7593_4064	2	5	CH1_Eng	2	44	68	68	YES	480	2	english	low
7593_4064	4	5	CH1_Eng	2	45	68	68	YES	489	2	english	low
7593_4064	2	5	CH1_Eng	2	46	68	68	YES	457	2	english	low
7593_4064	6	5	CH1_Eng	2	47	75	75	YES	473	2	english	low
7593_4064	9	5	CH1_Eng	2	48	75	75	YES	425	2	english	low
7593_4064	7	5	CH1_Eng	2	49	75	75	YES	567	2	english	low
7593_4064	1	5	CH1_Eng	2	50	68	68	YES	417	2	english	low
7593_4064	1	5	CH1_Eng	2	51	68	68	YES	407	2	english	low
7593_4064	6	5	CH1_Eng	2	52	75	75	YES	529	2	english	low
7593_4064	8	5	CH1_Eng	2	53	75	75	YES	391	2	english	low
7593_4064	2	5	CH1_Eng	2	54	68	68	YES	369	2	english	low
7593_4064	6	5	CH1_Eng	2	55	75	75	YES	560	2	english	low
7593_4064	8	5	CH1_Eng	2	56	75	75	YES	393	2	english	low
7593_4064	4	5	CH1_Eng	2	57	68	68	YES	488	2	english	low
7593_4064	6	5	CH1_Eng	2	58	75	75	YES	417	2	english	low
7593_4064	1	5	CH1_Eng	2	59	68	68	YES	409	2	english	low
7593_4064	8	5	CH1_Eng	2	60	75	75	YES	385	2	english	low
7593_4064	9	5	CH1_Eng	2	61	75	75	YES	449	2	english	low
7593_4064	8	5	CH1_Eng	2	62	75	75	YES	353	2	english	low
7593_4064	6	5	CH1_Eng	2	63	75	75	YES	520	2	english	low
7593_4064	1	5	CH1_Eng	2	64	68	68	YES	432	2	english	low
7593_4064	7	5	CH1_Eng	2	65	75	75	YES	336	2	english	low
7593_4064	4	5	CH1_Eng	2	66	68	68	YES	432	2	english	low
7593_4064	4	5	CH1_Eng	2	67	68	68	YES	383	2	english	low
7593_4064	7	5	CH1_Eng	2	68	75	75	YES	473	2	english	low
7593_4064	4	5	CH1_Eng	2	69	68	68	YES	793	2	english	low
7593_4064	6	5	CH1_Eng	2	70	75	75	YES	480	2	english	low
7593_4064	7	5	CH1_Eng	2	71	75	75	YES	1071	2	english	low
7593_4064	8	5	CH1_Eng	2	72	68	75	NO	600	2	english	low
7593_4064	4	5	CH1_Eng	2	73	68	68	YES	697	2	english	low
7593_4064	8	5	CH1_Eng	2	74	75	75	YES	416	2	english	low
7593_4064	9	5	CH1_Eng	2	75	75	75	YES	591	2	english	low
7593_4064	1	5	CH1_Eng	2	76	68	68	YES	441	2	english	low
7593_4064	7	5	CH1_Eng	2	77	75	75	YES	735	2	english	low
7593_4064	6	5	CH1_Eng	2	78	75	75	YES	816	2	english	low
7593_4064	3	5	CH1_Eng	2	79	68	68	YES	696	2	english	low
7593_4064	7	5	CH1_Eng	2	80	75	75	YES	513	2	english	low
7593_4064	1	5	CH1_Eng	2	81	68	68	YES	656	2	english	low
7593_4064	9	5	CH1_Eng	2	82	75	75	YES	529	2	english	low
7593_4064	9	5	CH1_Eng	2	83	75	75	YES	439	2	english	low
7593_4064	3	5	CH1_Eng	2	84	68	68	YES	912	2	english	low
7593_4064	3	5	CH1_Eng	2	85	68	68	YES	648	2	english	low
7593_4064	4	5	CH1_Eng	2	86	68	68	YES	703	2	english	low
7593_4064	8	5	CH1_Eng	2	87	75	75	YES	633	2	english	low
7593_4064	1	5	CH1_Eng	2	88	68	68	YES	600	2	english	low
7593_4064	7	5	CH1_Eng	2	89	75	75	YES	686	2	english	low
7593_4064	1	5	CH1_Eng	2	90	68	68	YES	417	2	english	low
7593_4064	6	5	CH1_Eng	2	91	75	75	YES	464	2	english	low
7593_4064	4	5	CH1_Eng	2	92	75	68	NO	480	2	english	low
7593_4064	3	5	CH1_Eng	2	93	68	68	YES	584	2	english	low
7593_4064	7	5	CH1_Eng	2	94	75	75	YES	575	2	english	low
7593_4064	9	5	CH1_Eng	2	95	75	75	YES	505	2	english	low
7593_4064	9	5	CH1_Eng	2	96	75	75	YES	415	2	english	low
7593_4064	8	5	CH1_Eng	2	97	75	75	YES	585	2	english	low
7593_4064	6	5	CH1_Eng	2	98	75	75	YES	705	2	english	low
7593_4064	3	5	CH1_Eng	2	99	68	68	YES	439	2	english	low
7593_4064	3	5	CH1_Eng	2	100	68	68	YES	657	2	english	low
7593_4064	6	5	CH1_Eng	2	101	75	75	YES	449	2	english	low
7593_4064	7	5	CH1_Eng	2	102	75	75	YES	607	2	english	low
7593_4064	1	5	CH1_Eng	2	103	68	68	YES	609	2	english	low
7593_4064	2	5	CH1_Eng	2	104	68	68	YES	512	2	english	low
7593_4064	4	5	CH1_Eng	2	105	68	68	YES	600	2	english	low
7593_4064	7	5	CH1_Eng	2	106	75	75	YES	513	2	english	low
7593_4064	7	5	CH1_Eng	2	107	75	75	YES	438	2	english	low
7593_4064	3	5	CH1_Eng	2	108	68	68	YES	537	2	english	low
7593_4064	3	5	CH1_Eng	2	109	68	68	YES	632	2	english	low
7593_4064	9	5	CH1_Eng	2	110	75	75	YES	568	2	english	low
7593_4064	7	5	CH1_Eng	2	111	75	75	YES	369	2	english	low
7593_4064	8	5	CH1_Eng	2	112	75	75	YES	577	2	english	low
7593_4064	9	5	CH1_Eng	2	113	75	75	YES	472	2	english	low
7593_4064	8	5	CH1_Eng	2	114	75	75	YES	528	2	english	low
7593_4064	4	5	CH1_Eng	2	115	68	68	YES	464	2	english	low
7593_4064	6	5	CH1_Eng	2	116	75	75	YES	1176	2	english	low
7593_4064	9	5	CH1_Eng	2	117	75	75	YES	624	2	english	low
7593_4064	4	5	CH1_Eng	2	118	68	68	YES	488	2	english	low
7593_4064	7	5	CH1_Eng	2	119	75	75	YES	464	2	english	low
7593_4064	7	5	CH1_Eng	2	120	75	75	YES	721	2	english	low
7593_4064	7	5	CH1_Eng	3	1	75	75	YES	958	2	english	low
7593_4064	6	5	CH1_Eng	3	2	75	75	YES	575	2	english	low
7593_4064	3	5	CH1_Eng	3	3	68	68	YES	720	2	english	low
7593_4064	6	5	CH1_Eng	3	4	75	75	YES	792	2	english	low
7593_4064	1	5	CH1_Eng	3	5	68	68	YES	455	2	english	low
7593_4064	6	5	CH1_Eng	3	6	75	75	YES	538	2	english	low
7593_4064	1	5	CH1_Eng	3	7	68	68	YES	424	2	english	low
7593_4064	2	5	CH1_Eng	3	8	68	68	YES	344	2	english	low
7593_4064	1	5	CH1_Eng	3	9	68	68	YES	383	2	english	low
7593_4064	2	5	CH1_Eng	3	10	68	68	YES	498	2	english	low
7593_4064	9	5	CH1_Eng	3	11	75	75	YES	415	2	english	low
7593_4064	2	5	CH1_Eng	3	12	68	68	YES	696	2	english	low
7593_4064	4	5	CH1_Eng	3	13	68	68	YES	873	2	english	low
7593_4064	9	5	CH1_Eng	3	14	75	75	YES	456	2	english	low
7593_4064	6	5	CH1_Eng	3	15	75	75	YES	487	2	english	low
7593_4064	8	5	CH1_Eng	3	16	75	75	YES	433	2	english	low
7593_4064	7	5	CH1_Eng	3	17	75	75	YES	471	2	english	low
7593_4064	2	5	CH1_Eng	3	18	68	68	YES	690	2	english	low
7593_4064	2	5	CH1_Eng	3	19	68	68	YES	489	2	english	low
7593_4064	4	5	CH1_Eng	3	20	75	68	NO	607	2	english	low
7593_4064	2	5	CH1_Eng	3	21	NA	68	NO	NA	2	english	low
7593_4064	8	5	CH1_Eng	3	22	75	75	YES	1181	2	english	low
7593_4064	7	5	CH1_Eng	3	23	75	75	YES	825	2	english	low
7593_4064	3	5	CH1_Eng	3	24	68	68	YES	456	2	english	low
7593_4064	2	5	CH1_Eng	3	25	68	68	YES	504	2	english	low
7593_4064	4	5	CH1_Eng	3	26	68	68	YES	575	2	english	low
7593_4064	1	5	CH1_Eng	3	27	68	68	YES	471	2	english	low
7593_4064	2	5	CH1_Eng	3	28	68	68	YES	377	2	english	low
7593_4064	1	5	CH1_Eng	3	29	68	68	YES	399	2	english	low
7593_4064	4	5	CH1_Eng	3	30	68	68	YES	681	2	english	low
7593_4064	8	5	CH1_Eng	3	31	75	75	YES	425	2	english	low
7593_4064	4	5	CH1_Eng	3	32	68	68	YES	425	2	english	low
7593_4064	2	5	CH1_Eng	3	33	68	68	YES	881	2	english	low
7593_4064	6	5	CH1_Eng	3	34	75	75	YES	551	2	english	low
7593_4064	7	5	CH1_Eng	3	35	75	75	YES	590	2	english	low
7593_4064	1	5	CH1_Eng	3	36	68	68	YES	617	2	english	low
7593_4064	6	5	CH1_Eng	3	37	75	75	YES	584	2	english	low
7593_4064	8	5	CH1_Eng	3	38	75	75	YES	1264	2	english	low
7593_4064	7	5	CH1_Eng	3	39	75	75	YES	1231	2	english	low
7593_4064	7	5	CH1_Eng	3	40	75	75	YES	993	2	english	low
7593_4064	4	5	CH1_Eng	3	41	68	68	YES	1025	2	english	low
7593_4064	9	5	CH1_Eng	3	42	75	75	YES	808	2	english	low
7593_4064	2	5	CH1_Eng	3	43	NA	68	NO	NA	2	english	low
7593_4064	9	5	CH1_Eng	3	44	75	75	YES	510	2	english	low
7593_4064	3	5	CH1_Eng	3	45	68	68	YES	495	2	english	low
7593_4064	4	5	CH1_Eng	3	46	68	68	YES	624	2	english	low
7593_4064	8	5	CH1_Eng	3	47	75	75	YES	655	2	english	low
7593_4064	6	5	CH1_Eng	3	48	75	75	YES	447	2	english	low
7593_4064	9	5	CH1_Eng	3	49	75	75	YES	568	2	english	low
7593_4064	6	5	CH1_Eng	3	50	75	75	YES	567	2	english	low
7593_4064	8	5	CH1_Eng	3	51	75	75	YES	529	2	english	low
7593_4064	6	5	CH1_Eng	3	52	75	75	YES	552	2	english	low
7593_4064	8	5	CH1_Eng	3	53	75	75	YES	377	2	english	low
7593_4064	4	5	CH1_Eng	3	54	75	68	NO	463	2	english	low
7593_4064	4	5	CH1_Eng	3	55	68	68	YES	1072	2	english	low
7593_4064	2	5	CH1_Eng	3	56	68	68	YES	528	2	english	low
7593_4064	1	5	CH1_Eng	3	57	68	68	YES	535	2	english	low
7593_4064	4	5	CH1_Eng	3	58	68	68	YES	416	2	english	low
7593_4064	2	5	CH1_Eng	3	59	68	68	YES	432	2	english	low
7593_4064	3	5	CH1_Eng	3	60	75	68	NO	655	2	english	low
7593_4064	7	5	CH1_Eng	3	61	75	75	YES	746	2	english	low
7593_4064	2	5	CH1_Eng	3	62	68	68	YES	519	2	english	low
7593_4064	3	5	CH1_Eng	3	63	68	68	YES	672	2	english	low
7593_4064	9	5	CH1_Eng	3	64	75	75	YES	584	2	english	low
7593_4064	9	5	CH1_Eng	3	65	75	75	YES	424	2	english	low
7593_4064	9	5	CH1_Eng	3	66	75	75	YES	488	2	english	low
7593_4064	8	5	CH1_Eng	3	67	75	75	YES	432	2	english	low
7593_4064	1	5	CH1_Eng	3	68	68	68	YES	440	2	english	low
7593_4064	3	5	CH1_Eng	3	69	68	68	YES	512	2	english	low
7593_4064	2	5	CH1_Eng	3	70	68	68	YES	865	2	english	low
7593_4064	7	5	CH1_Eng	3	71	75	75	YES	481	2	english	low
7593_4064	6	5	CH1_Eng	3	72	75	75	YES	599	2	english	low
7593_4064	8	5	CH1_Eng	3	73	75	75	YES	518	2	english	low
7593_4064	6	5	CH1_Eng	3	74	75	75	YES	425	2	english	low
7593_4064	6	5	CH1_Eng	3	75	75	75	YES	568	2	english	low
7593_4064	4	5	CH1_Eng	3	76	68	68	YES	505	2	english	low
7593_4064	1	5	CH1_Eng	3	77	68	68	YES	624	2	english	low
7593_4064	6	5	CH1_Eng	3	78	75	75	YES	584	2	english	low
7593_4064	3	5	CH1_Eng	3	79	68	68	YES	497	2	english	low
7593_4064	1	5	CH1_Eng	3	80	68	68	YES	431	2	english	low
7593_4064	1	5	CH1_Eng	3	81	68	68	YES	858	2	english	low
7593_4064	3	5	CH1_Eng	3	82	75	68	NO	865	2	english	low
7593_4064	3	5	CH1_Eng	3	83	68	68	YES	433	2	english	low
7593_4064	7	5	CH1_Eng	3	84	75	75	YES	567	2	english	low
7593_4064	2	5	CH1_Eng	3	85	68	68	YES	513	2	english	low
7593_4064	3	5	CH1_Eng	3	86	68	68	YES	464	2	english	low
7593_4064	3	5	CH1_Eng	3	87	68	68	YES	384	2	english	low
7593_4064	9	5	CH1_Eng	3	88	75	75	YES	456	2	english	low
7593_4064	2	5	CH1_Eng	3	89	68	68	YES	455	2	english	low
7593_4064	4	5	CH1_Eng	3	90	68	68	YES	929	2	english	low
7593_4064	3	5	CH1_Eng	3	91	68	68	YES	553	2	english	low
7593_4064	9	5	CH1_Eng	3	92	75	75	YES	576	2	english	low
7593_4064	2	5	CH1_Eng	3	93	68	68	YES	463	2	english	low
7593_4064	4	5	CH1_Eng	3	94	68	68	YES	560	2	english	low
7593_4064	6	5	CH1_Eng	3	95	75	75	YES	791	2	english	low
7593_4064	2	5	CH1_Eng	3	96	68	68	YES	545	2	english	low
7593_4064	3	5	CH1_Eng	3	97	68	68	YES	649	2	english	low
7593_4064	6	5	CH1_Eng	3	98	68	75	NO	439	2	english	low
7593_4064	6	5	CH1_Eng	3	99	75	75	YES	648	2	english	low
7593_4064	2	5	CH1_Eng	3	100	68	68	YES	720	2	english	low
7593_4064	9	5	CH1_Eng	3	101	75	75	YES	736	2	english	low
7593_4064	3	5	CH1_Eng	3	102	68	68	YES	471	2	english	low
7593_4064	9	5	CH1_Eng	3	103	75	75	YES	760	2	english	low
7593_4064	2	5	CH1_Eng	3	104	68	68	YES	481	2	english	low
7593_4064	8	5	CH1_Eng	3	105	75	75	YES	599	2	english	low
7593_4064	1	5	CH1_Eng	3	106	68	68	YES	520	2	english	low
7593_4064	7	5	CH1_Eng	3	107	75	75	YES	447	2	english	low
7593_4064	1	5	CH1_Eng	3	108	68	68	YES	569	2	english	low
7593_4064	2	5	CH1_Eng	3	109	68	68	YES	536	2	english	low
7593_4064	9	5	CH1_Eng	3	110	75	75	YES	663	2	english	low
7593_4064	4	5	CH1_Eng	3	111	68	68	YES	801	2	english	low
7593_4064	2	5	CH1_Eng	3	112	68	68	YES	415	2	english	low
7593_4064	4	5	CH1_Eng	3	113	68	68	YES	449	2	english	low
7593_4064	9	5	CH1_Eng	3	114	75	75	YES	465	2	english	low
7593_4064	2	5	CH1_Eng	3	115	68	68	YES	528	2	english	low
7593_4064	9	5	CH1_Eng	3	116	75	75	YES	544	2	english	low
7593_4064	4	5	CH1_Eng	3	117	68	68	YES	640	2	english	low
7593_4064	7	5	CH1_Eng	3	118	75	75	YES	920	2	english	low
7593_4064	8	5	CH1_Eng	3	119	75	75	YES	632	2	english	low
7593_4064	4	5	CH1_Eng	3	120	68	68	YES	767	2	english	low
7593_4064	3	5	CH1_Eng	4	1	68	68	YES	655	2	english	low
7593_4064	3	5	CH1_Eng	4	2	68	68	YES	704	2	english	low
7593_4064	7	5	CH1_Eng	4	3	75	75	YES	728	2	english	low
7593_4064	1	5	CH1_Eng	4	4	68	68	YES	496	2	english	low
7593_4064	4	5	CH1_Eng	4	5	68	68	YES	584	2	english	low
7593_4064	9	5	CH1_Eng	4	6	75	75	YES	608	2	english	low
7593_4064	6	5	CH1_Eng	4	7	75	75	YES	1040	2	english	low
7593_4064	3	5	CH1_Eng	4	8	NA	68	NO	NA	2	english	low
7593_4064	3	5	CH1_Eng	4	9	68	68	YES	540	2	english	low
7593_4064	1	5	CH1_Eng	4	10	68	68	YES	641	2	english	low
7593_4064	8	5	CH1_Eng	4	11	75	75	YES	487	2	english	low
7593_4064	9	5	CH1_Eng	4	12	75	75	YES	1040	2	english	low
7593_4064	7	5	CH1_Eng	4	13	75	75	YES	616	2	english	low
7593_4064	7	5	CH1_Eng	4	14	75	75	YES	480	2	english	low
7593_4064	3	5	CH1_Eng	4	15	68	68	YES	585	2	english	low
7593_4064	9	5	CH1_Eng	4	16	75	75	YES	551	2	english	low
7593_4064	2	5	CH1_Eng	4	17	68	68	YES	944	2	english	low
7593_4064	3	5	CH1_Eng	4	18	68	68	YES	504	2	english	low
7593_4064	4	5	CH1_Eng	4	19	68	68	YES	1033	2	english	low
7593_4064	7	5	CH1_Eng	4	20	75	75	YES	680	2	english	low
7593_4064	7	5	CH1_Eng	4	21	75	75	YES	631	2	english	low
7593_4064	4	5	CH1_Eng	4	22	68	68	YES	592	2	english	low
7593_4064	6	5	CH1_Eng	4	23	75	75	YES	504	2	english	low
7593_4064	9	5	CH1_Eng	4	24	75	75	YES	648	2	english	low
7593_4064	4	5	CH1_Eng	4	25	68	68	YES	616	2	english	low
7593_4064	9	5	CH1_Eng	4	26	75	75	YES	449	2	english	low
7593_4064	1	5	CH1_Eng	4	27	68	68	YES	655	2	english	low
7593_4064	7	5	CH1_Eng	4	28	75	75	YES	488	2	english	low
7593_4064	7	5	CH1_Eng	4	29	75	75	YES	593	2	english	low
7593_4064	8	5	CH1_Eng	4	30	75	75	YES	1071	2	english	low
7593_4064	8	5	CH1_Eng	4	31	75	75	YES	520	2	english	low
7593_4064	6	5	CH1_Eng	4	32	75	75	YES	632	2	english	low
7593_4064	4	5	CH1_Eng	4	33	68	68	YES	718	2	english	low
7593_4064	1	5	CH1_Eng	4	34	68	68	YES	458	2	english	low
7593_4064	8	5	CH1_Eng	4	35	75	75	YES	904	2	english	low
7593_4064	2	5	CH1_Eng	4	36	68	68	YES	640	2	english	low
7593_4064	2	5	CH1_Eng	4	37	68	68	YES	424	2	english	low
7593_4064	8	5	CH1_Eng	4	38	75	75	YES	816	2	english	low
7593_4064	9	5	CH1_Eng	4	39	75	75	YES	1144	2	english	low
7593_4064	3	5	CH1_Eng	4	40	68	68	YES	648	2	english	low
7593_4064	1	5	CH1_Eng	4	41	68	68	YES	1048	2	english	low
7593_4064	6	5	CH1_Eng	4	42	75	75	YES	969	2	english	low
7593_4064	1	5	CH1_Eng	4	43	68	68	YES	935	2	english	low
7593_4064	3	5	CH1_Eng	4	44	68	68	YES	599	2	english	low
7593_4064	6	5	CH1_Eng	4	45	75	75	YES	592	2	english	low
7593_4064	2	5	CH1_Eng	4	46	68	68	YES	704	2	english	low
7593_4064	8	5	CH1_Eng	4	47	75	75	YES	872	2	english	low
7593_4064	9	5	CH1_Eng	4	48	75	75	YES	625	2	english	low
7593_4064	9	5	CH1_Eng	4	49	75	75	YES	608	2	english	low
7593_4064	1	5	CH1_Eng	4	50	68	68	YES	463	2	english	low
7593_4064	8	5	CH1_Eng	4	51	75	75	YES	568	2	english	low
7593_4064	7	5	CH1_Eng	4	52	75	75	YES	526	2	english	low
7593_4064	2	5	CH1_Eng	4	53	68	68	YES	881	2	english	low
7593_4064	1	5	CH1_Eng	4	54	68	68	YES	817	2	english	low
7593_4064	1	5	CH1_Eng	4	55	75	68	NO	681	2	english	low
7593_4064	7	5	CH1_Eng	4	56	75	75	YES	767	2	english	low
7593_4064	7	5	CH1_Eng	4	57	75	75	YES	632	2	english	low
7593_4064	7	5	CH1_Eng	4	58	75	75	YES	464	2	english	low
7593_4064	3	5	CH1_Eng	4	59	68	68	YES	488	2	english	low
7593_4064	1	5	CH1_Eng	4	60	68	68	YES	576	2	english	low
7593_4064	8	5	CH1_Eng	4	61	75	75	YES	634	2	english	low
7593_4064	3	5	CH1_Eng	4	62	68	68	YES	695	2	english	low
7593_4064	4	5	CH1_Eng	4	63	68	68	YES	856	2	english	low
7593_4064	6	5	CH1_Eng	4	64	75	75	YES	776	2	english	low
7593_4064	8	5	CH1_Eng	4	65	75	75	YES	584	2	english	low
7593_4064	7	5	CH1_Eng	4	66	68	75	NO	712	2	english	low
7593_4064	8	5	CH1_Eng	4	67	75	75	YES	976	2	english	low
7593_4064	4	5	CH1_Eng	4	68	68	68	YES	512	2	english	low
7593_4064	4	5	CH1_Eng	4	69	68	68	YES	447	2	english	low
7593_4064	3	5	CH1_Eng	4	70	68	68	YES	448	2	english	low
7593_4064	7	5	CH1_Eng	4	71	75	75	YES	568	2	english	low
7593_4064	6	5	CH1_Eng	4	72	75	75	YES	658	2	english	low
7593_4064	3	5	CH1_Eng	4	73	68	68	YES	617	2	english	low
7593_4064	2	5	CH1_Eng	4	74	68	68	YES	551	2	english	low
7593_4064	1	5	CH1_Eng	4	75	68	68	YES	551	2	english	low
7593_4064	6	5	CH1_Eng	4	76	75	75	YES	784	2	english	low
7593_4064	2	5	CH1_Eng	4	77	68	68	YES	504	2	english	low
7593_4064	6	5	CH1_Eng	4	78	75	75	YES	384	2	english	low
7593_4064	1	5	CH1_Eng	4	79	68	68	YES	495	2	english	low
7593_4064	1	5	CH1_Eng	4	80	68	68	YES	417	2	english	low
7593_4064	8	5	CH1_Eng	4	81	75	75	YES	455	2	english	low
7593_4064	1	5	CH1_Eng	4	82	68	68	YES	375	2	english	low
7593_4064	1	5	CH1_Eng	4	83	68	68	YES	408	2	english	low
7593_4064	3	5	CH1_Eng	4	84	68	68	YES	520	2	english	low
7593_4064	2	5	CH1_Eng	4	85	68	68	YES	520	2	english	low
7593_4064	8	5	CH1_Eng	4	86	75	75	YES	584	2	english	low
7593_4064	9	5	CH1_Eng	4	87	75	75	YES	560	2	english	low
7593_4064	2	5	CH1_Eng	4	88	68	68	YES	593	2	english	low
7593_4064	6	5	CH1_Eng	4	89	75	75	YES	631	2	english	low
7593_4064	7	5	CH1_Eng	4	90	75	75	YES	487	2	english	low
7593_4064	2	5	CH1_Eng	4	91	68	68	YES	415	2	english	low
7593_4064	6	5	CH1_Eng	4	92	75	75	YES	455	2	english	low
7593_4064	7	5	CH1_Eng	4	93	75	75	YES	479	2	english	low
7593_4064	3	5	CH1_Eng	4	94	68	68	YES	712	2	english	low
7593_4064	3	5	CH1_Eng	4	95	68	68	YES	690	2	english	low
7593_4064	2	5	CH1_Eng	4	96	68	68	YES	648	2	english	low
7593_4064	3	5	CH1_Eng	4	97	68	68	YES	760	2	english	low
7593_4064	3	5	CH1_Eng	4	98	68	68	YES	872	2	english	low
7593_4064	9	5	CH1_Eng	4	99	75	75	YES	512	2	english	low
7593_4064	9	5	CH1_Eng	4	100	75	75	YES	504	2	english	low
7593_4064	8	5	CH1_Eng	4	101	75	75	YES	505	2	english	low
7593_4064	9	5	CH1_Eng	4	102	75	75	YES	446	2	english	low
7593_4064	4	5	CH1_Eng	4	103	68	68	YES	512	2	english	low
7593_4064	3	5	CH1_Eng	4	104	68	68	YES	1104	2	english	low
7593_4064	6	5	CH1_Eng	4	105	75	75	YES	519	2	english	low
7593_4064	9	5	CH1_Eng	4	106	75	75	YES	441	2	english	low
7593_4064	8	5	CH1_Eng	4	107	75	75	YES	641	2	english	low
7593_4064	3	5	CH1_Eng	4	108	68	68	YES	448	2	english	low
7593_4064	3	5	CH1_Eng	4	109	68	68	YES	400	2	english	low
7593_4064	2	5	CH1_Eng	4	110	68	68	YES	424	2	english	low
7593_4064	8	5	CH1_Eng	4	111	75	75	YES	520	2	english	low
7593_4064	4	5	CH1_Eng	4	112	68	68	YES	624	2	english	low
7593_4064	8	5	CH1_Eng	4	113	75	75	YES	543	2	english	low
7593_4064	4	5	CH1_Eng	4	114	68	68	YES	431	2	english	low
7593_4064	3	5	CH1_Eng	4	115	68	68	YES	608	2	english	low
7593_4064	3	5	CH1_Eng	4	116	68	68	YES	528	2	english	low
7593_4064	4	5	CH1_Eng	4	117	68	68	YES	792	2	english	low
